"","medium","ID","gemeente","weight1","medium_gemeente","gebruik","freq","app","blendle","facebook","krant","nieuwsb","podcast","radio","replica","site","teltekst","tv","twitter","weetniet","youtube"
"31843","ad",99338,"rotterdam",1.02417055319339,"landelijk",1,7,1,0,0,0,1,0,NA,0,0,NA,NA,0,0,0
"31862","ad",99432,"rotterdam",0.988012369639299,"landelijk",1,7,1,0,0,0,0,0,NA,0,0,NA,NA,0,0,0
"31875","ad",66513,"bunschoten",0.65412002316781,"landelijk",1,6,0,0,0,1,0,0,NA,0,0,NA,NA,0,0,0
"31907","ad",11363,"almere",1.04141127627369,"landelijk",1,3,0,0,0,1,0,0,NA,0,0,NA,NA,0,0,0
"31913","ad",99339,"rotterdam",0.988012369639299,"landelijk",1,6,1,0,1,0,0,0,NA,0,1,NA,NA,0,0,0
"31953","ad",77433,"langedijk",2.21250130357724,"landelijk",1,6,0,0,0,0,0,0,NA,1,0,NA,NA,0,0,0
"31988","ad",99439,"rotterdam",1.04689921533174,"landelijk",1,7,1,0,0,0,0,0,NA,0,0,NA,NA,0,0,0
"31993","ad",22227,"enschede",0.793392238324074,"landelijk",1,5,0,0,0,0,0,0,NA,1,0,NA,NA,0,0,0
"32002","ad",99434,"rotterdam",0.988012369639299,"landelijk",1,7,1,0,0,1,0,0,NA,0,0,NA,NA,0,0,0
"32014","ad",77387,"langedijk",0.743045781576525,"landelijk",1,5,0,0,0,0,0,0,NA,0,1,NA,NA,0,0,0
"32017","ad",77059,"langedijk",0.743045781576525,"landelijk",1,6,1,0,0,0,0,0,NA,0,0,NA,NA,0,0,0
"32024","ad",99200,"rotterdam",0.958400055846518,"landelijk",1,6,0,0,0,1,0,0,NA,1,0,NA,NA,0,0,0
"32027","ad",77106,"langedijk",0.743045781576525,"landelijk",1,7,1,0,0,1,0,0,NA,0,1,NA,NA,0,0,0
"32045","ad",77200,"langedijk",0.604305089175663,"landelijk",1,6,1,0,0,0,0,0,NA,0,1,NA,NA,0,0,0
"32057","ad",11412,"almere",0.879361846186308,"landelijk",1,5,0,0,0,1,0,0,NA,0,0,NA,NA,0,0,0
"32063","ad",22228,"enschede",0.833653609499695,"landelijk",1,6,0,0,0,0,0,0,NA,1,0,NA,NA,0,0,0
"32066","ad",99060,"rotterdam",0.958400055846518,"landelijk",1,5,0,0,0,1,0,0,NA,0,0,NA,NA,0,0,0
"32084","ad",77388,"langedijk",0.743045781576525,"landelijk",1,7,0,0,0,1,0,0,NA,0,1,NA,NA,0,0,0
"32091","ad",88059,"amsterdam",0.906197566706999,"landelijk",1,6,1,0,0,0,0,0,NA,1,1,NA,NA,0,0,0
"32127","ad",11413,"almere",0.940301805881723,"landelijk",1,7,0,0,0,0,0,0,NA,0,1,NA,NA,0,0,0
"32136","ad",99061,"rotterdam",0.988012369639299,"landelijk",1,7,1,0,0,0,0,0,NA,0,1,NA,NA,0,0,0
"32139","ad",33038,"nijmegen",1.33017405341258,"landelijk",1,5,0,0,1,0,0,0,NA,0,1,NA,NA,0,0,0
"32164","ad",99202,"rotterdam",1.00993859986337,"landelijk",1,7,0,0,0,0,0,0,NA,0,1,NA,NA,0,0,0
"32193","ad",99343,"rotterdam",1.00993859986337,"landelijk",1,6,1,0,0,0,0,0,NA,0,0,NA,NA,0,0,0
"32197","ad",11414,"almere",0.940301805881723,"landelijk",1,4,0,0,0,0,0,0,NA,0,1,NA,NA,0,0,0
"32198","ad",99442,"rotterdam",1.02417055319339,"landelijk",1,6,1,0,0,0,0,0,NA,0,0,NA,NA,0,0,0
"32202","ad",77624,"langedijk",0.743045781576525,"landelijk",1,4,0,0,0,0,0,0,NA,0,1,NA,NA,0,0,0
"32206","ad",99062,"rotterdam",1.00993859986337,"landelijk",1,4,0,0,0,1,0,0,NA,0,0,NA,NA,0,0,0
