"","ID","gemeente","weight1","geslacht","leeftijd","opleiding","gezin","vertrouwen","nieuwsinteresse","intr_nieuws_buurt","intr_nieuws_stad","intr_nieuws_landelijk","intr_nieuws_internationaal","intr_nieuws_gr18","stem_gr2014","stem_gr2014b","stem_2017","stemkans_gr18","stemintentie_gr18","stemintentie_gr18b","stem_gr18","stem_moment","stem_plan","sr_niet","referendum","stem_gr18b"
"125",33015,"nijmegen",0.765361480164152,2,67,"mbo",2,0,0.3,0.5,0.5,0.5,0.5,-0.5,"Weet ik niet meer","Weet ik niet meer","Weet ik niet meer","Waarschijnlijk niet","Weet ik niet meer","Weet ik niet meer","blanco / ongeldig gestemd","Op de dag voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","blanco / ongeldig gestemd"
"126",33016,"nijmegen",0.916876647096828,1,66,"mbo",2,0,0.3,0.5,0.5,0.5,0.5,-0.5,"Weet ik niet meer","Weet ik niet meer","Weet ik niet meer","Waarschijnlijk niet","Weet ik niet meer","Weet ik niet meer","blanco / ongeldig gestemd","Op de dag voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","blanco / ongeldig gestemd"
"127",99018,"rotterdam",1.04689921533174,2,48,"mbo",4,-0.833333333333333,0.3,0.5,0.5,0.5,0.5,-0.5,"SP","SP","SP","Waarschijnlijk niet","SP","SP","GroenLinks","Op de dag voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","GroenLinks"
"128",11036,"almere",1.09514958621869,2,46,"bachelor",4,-0.5,0.3,0.5,0.5,0.5,0.5,-0.5,"VVD","VVD","VVD","Weet niet","Weet ik niet meer","Weet ik niet meer","Almere Anders &apos;18","Circa een week voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb tegen gestemd","lokaal"
"129",33017,"nijmegen",1.11036090363886,2,31,"master",2,0.166666666666667,0.9,1,1,1,1,0.5,"Ik heb niet gestemd","Ik heb niet gestemd","Ik heb niet gestemd","Waarschijnlijk niet","Ik heb niet gestemd","Ik heb niet gestemd","Ik heb niet gestemd",NA,NA,"anders, namelijk...","Ik heb tegen gestemd","Ik heb niet gestemd"
"130",11037,"almere",0.879361846186308,1,61,"vwo",2,0.333333333333333,0.5,0.5,1,1,0.5,-0.5,"CDA","CDA","CDA","Zeker wel","CDA","CDA",NA,NA,NA,NA,NA,NA
"131",22032,"enschede",1.11056849418776,2,38,"mbo",1,-0.166666666666667,0.9,1,1,1,1,0.5,"Weet ik niet meer","Weet ik niet meer","SP","Zeker wel","Weet ik niet meer","Weet ik niet meer","D66","Circa een week voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","D66"
"132",22033,"enschede",0.793392238324074,2,47,"bachelor",2,-0.166666666666667,0.1,1,1,-0.5,-0.5,-0.5,"VVD","VVD","VVD","Waarschijnlijk wel","Weet ik niet meer","Weet ik niet meer","Enschede Anders","Circa een week voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","lokaal"
"133",22034,"enschede",0.983363143468961,1,68,"bachelor",1,0.166666666666667,0.9,1,1,1,1,0.5,"SP","SP","SP","Zeker wel","Weet ik niet meer","Weet ik niet meer","Enschede Anders","Circa een maand voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","lokaal"
"134",33018,"nijmegen",0.916876647096828,1,70,"lbo",2,0.5,0.5,1,1,0.5,-0.5,0.5,"GroenLinks","GroenLinks","GroenLinks","Zeker wel","GroenLinks","GroenLinks","GroenLinks","Dat stond al heel lang vast","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb tegen gestemd","GroenLinks"
"135",33019,"nijmegen",0.916876647096828,1,66,"lbo",2,-0.166666666666667,0.3,1,1,0.5,-0.5,-0.5,"GroenLinks","GroenLinks","GroenLinks","Zeker wel","GroenLinks","GroenLinks","GroenLinks","Dat stond al heel lang vast","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb tegen gestemd","GroenLinks"
"136",11038,"almere",0.879361846186308,1,49,"lbo",2,0,0.3,0.5,0.5,0.5,0.5,-0.5,"PvdA","PvdA","PvdA","Waarschijnlijk wel","Weet ik niet meer","Weet ik niet meer","PvdA","Circa een week voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb tegen gestemd","PvdA"
"137",44009,"roermond",0.766138087681291,1,58,"vwo",1,-0.666666666666667,0.3,0.5,0.5,0.5,0.5,-0.5,"Ik heb niet gestemd","Ik heb niet gestemd","VVD","Waarschijnlijk niet","Weet ik niet meer","Weet ik niet meer","Ik heb niet gestemd",NA,NA,"Uit protest/ onvrede over gevoerd beleid/ huidige gang van zaken","Ik heb niet gestemd","Ik heb niet gestemd"
"138",11039,"almere",1.09514958621869,2,59,"mbo",2,-0.166666666666667,0.7,0.5,0.5,1,0.5,1,"PvdA","PvdA","PvdA","Zeker wel","Weet ik niet meer","Weet ik niet meer","PvdA","Circa een week voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","PvdA"
"139",33020,"nijmegen",0.95182284806155,1,52,"lbo",1,-1,0.6,1,1,1,1,-1,"Ik heb niet gestemd","Ik heb niet gestemd","Ik heb niet gestemd","Zeker niet","Ik heb niet gestemd","Ik heb niet gestemd","Ik heb niet gestemd",NA,NA,"Ik ga nooit stemmen, heb nog nooit gestemd","Ik heb niet gestemd","Ik heb niet gestemd"
"140",22035,"enschede",0.983363143468961,1,66,"lbo",2,0,0.5,1,1,-0.5,0.5,0.5,"SP","SP","SP","Zeker wel","SP","SP",NA,NA,NA,NA,NA,NA
"141",22036,"enschede",0.793392238324074,2,51,"lbo",2,0.5,0.6,0.5,1,0.5,0.5,0.5,"Weet ik niet meer","Weet ik niet meer","Weet ik niet meer","Waarschijnlijk wel","Weet ik niet meer","Weet ik niet meer",NA,NA,NA,NA,NA,NA
"142",33021,"nijmegen",0.916876647096828,1,74,"lbo",2,0.166666666666667,0.7,1,1,1,1,-0.5,"Ik heb niet gestemd","Ik heb niet gestemd","PVV","Zeker niet","Ouderen Belangen Nijmegen (OBN)","lokaal","Ik heb niet gestemd",NA,NA,"Ik vind gemeenteraadsverkiezingen onbelangrijk/ heb me er niet in verdiept","Ik heb niet gestemd","Ik heb niet gestemd"
"143",33022,"nijmegen",0.765361480164152,2,70,"lbo",2,-0.166666666666667,0.5,0.5,1,1,0.5,-0.5,"Ik heb niet gestemd","Ik heb niet gestemd","Ik heb niet gestemd","Zeker niet","SP","SP","Ik heb niet gestemd",NA,NA,"Geen of te weinig verschillen tussen partijen/ ik ken de programma’s/ kandidaten/ standpunten niet","Ik heb niet gestemd","Ik heb niet gestemd"
"144",88006,"amsterdam",1.04460325938323,1,20,"vwo",4,0.5,0.1,-1,0.5,0.5,1,-0.5,"Ten tijde van de vorige verkiezingen was ik te jong om te stemmen","Ten tijde van de vorige verkiezingen was ik te jong om te stemmen","D66","Zeker wel","Weet ik niet meer","Weet ik niet meer",NA,NA,NA,NA,NA,NA
"145",11040,"almere",0.940301805881723,1,41,"bachelor",6,-0.666666666666667,0.5,0.5,1,1,0.5,-0.5,"PVV","PVV","PVV","Zeker wel","PVV","PVV","PVV","Dat stond al heel lang vast","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","PVV"
"146",33023,"nijmegen",0.95182284806155,1,59,"bachelor",2,0.666666666666667,0.8,1,0.5,1,1,0.5,"PvdA","PvdA","PvdA","Zeker wel","PvdA","PvdA","PvdA","Dat stond al heel lang vast","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb tegen gestemd","PvdA"
"147",11041,"almere",0.940301805881723,1,20,"bachelor",4,0,0,-0.5,0.5,0.5,0.5,-1,"Ik heb niet gestemd","Ik heb niet gestemd","Ik heb niet gestemd","Zeker niet","Ik heb niet gestemd","Ik heb niet gestemd","Ik heb niet gestemd",NA,NA,"anders, namelijk...","Ik heb niet gestemd","Ik heb niet gestemd"
"148",99019,"rotterdam",0.988012369639299,1,43,"bachelor",4,-0.166666666666667,0.5,1,0.5,1,0.5,-0.5,"PvdA","PvdA","PvdA","Weet niet","PvdA","PvdA","CDA","Circa een week voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","CDA"
"149",88007,"amsterdam",1.04460325938323,1,37,"bachelor",4,-0.333333333333333,0.8,1,1,1,0.5,0.5,"D66","D66","D66","Waarschijnlijk wel","Weet ik niet meer","Weet ik niet meer",NA,NA,NA,NA,NA,NA
"150",99020,"rotterdam",1.02417055319339,2,41,"vwo",4,-0.333333333333333,0.8,1,1,1,0.5,0.5,"Leefbaar Rotterdam","lokaal","VVD","Zeker wel","Leefbaar Rotterdam","lokaal",NA,NA,NA,NA,NA,NA
"151",88008,"amsterdam",0.947416839487048,2,60,"vwo",2,0,0,-0.5,-0.5,0.5,1,-0.5,"Zeg ik liever niet","Zeg ik liever niet","Zeg ik liever niet","Zeg ik liever niet","Zeg ik liever niet","Zeg ik liever niet","Zeg ik liever niet","Op 21 maart, maar niet in het stemhokje","Ik was er niet zeker van, maar ben uiteindelijk toch gaan stemmen",NA,"Wil ik niet zeggen","Zeg ik liever niet"
"152",33024,"nijmegen",0.916876647096828,1,85,"mavo",2,0.5,0.9,1,1,1,1,0.5,"CDA","CDA","CDA","Zeker wel","CDA","CDA",NA,NA,NA,NA,NA,NA
"153",22037,"enschede",0.935871537760698,1,45,"bachelor",1,0,0.5,1,1,0.5,0.5,-0.5,"Ik heb blanco gestemd","Ik heb blanco gestemd","Andere partij, namelijk:","Waarschijnlijk wel","Weet ik niet meer","Weet ik niet meer","blanco / ongeldig gestemd","Circa een week voor de verkiezingen","Ik was er niet zeker van, maar ben uiteindelijk toch gaan stemmen",NA,"Ik heb tegen gestemd","blanco / ongeldig gestemd"
"154",99021,"rotterdam",1.00993859986337,1,63,"mavo",2,-1,-0.3,0.5,-0.5,-0.5,-0.5,-0.5,"Leefbaar Rotterdam","lokaal","PVV","Waarschijnlijk wel","50Plus","50Plus","Leefbaar Rotterdam","Op 21 maart, maar niet in het stemhokje","Ik was er niet zeker van, maar ben uiteindelijk toch gaan stemmen",NA,"Ik heb voor gestemd","lokaal"
"155",11042,"almere",0.940301805881723,1,19,"bachelor",3,-0.666666666666667,0.3,0.5,0.5,0.5,0.5,-0.5,"Ten tijde van de vorige verkiezingen was ik te jong om te stemmen","Ten tijde van de vorige verkiezingen was ik te jong om te stemmen","PVV","Waarschijnlijk wel","Weet ik niet meer","Weet ik niet meer","Ik heb niet gestemd",NA,NA,"Mijn omgeving ging ook niet stemmen","Ik heb niet gestemd","Ik heb niet gestemd"
"156",99022,"rotterdam",0.924563889565911,1,67,"mbo",2,0.5,0.7,1,1,0.5,0.5,0.5,"Ik heb niet gestemd","Ik heb niet gestemd","50PLUS","Waarschijnlijk wel","Leefbaar Rotterdam","lokaal","Ik heb niet gestemd",NA,NA,"Uit protest/ onvrede over gevoerd beleid/ huidige gang van zaken","Ik heb niet gestemd","Ik heb niet gestemd"
"157",11043,"almere",1.04141127627369,2,79,"vwo",2,0.166666666666667,0.8,1,1,0.5,1,0.5,"D66","D66","D66","Zeker wel","D66","D66","VVD","Op de dag voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","VVD"
"158",99023,"rotterdam",1.00993859986337,1,60,"bachelor",1,-0.5,0.9,1,1,1,1,0.5,"SP","SP","SP","Zeker wel","SP","SP","50Plus","Op de dag voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb tegen gestemd","50Plus"
"159",22038,"enschede",0.833653609499695,2,68,"master",3,0.166666666666667,0.6,0.5,0.5,1,0.5,0.5,"PvdA","PvdA","PvdA","Zeker wel","Weet ik niet meer","Weet ik niet meer","D66","Dat stond al heel lang vast","Ik ben altijd van plan geweest te gaan stemmen",NA,"Wil ik niet zeggen","D66"
